area_m2,floor_level,subway_dist_m,building_age,room_count,bathroom_count,school_score,parking_spots,mgmt_fee_krw,price_100m_krw
71.4,9,449,1,3,2,83.0,3,203260,6.443
91.8,14,663,22,4,3,98.5,3,167737,7.511
76.0,19,847,12,3,2,62.7,2,145413,5.716
92.1,14,1165,1,4,3,78.7,3,200336,7.559
64.9,21,1098,10,3,2,74.3,3,125464,5.453
127.1,7,410,21,4,3,84.1,3,222073,9.271
86.9,14,1156,7,4,3,87.1,4,222511,7.251
94.9,5,603,1,4,3,86.0,3,212993,7.79
48.4,11,632,10,2,1,82.9,2,271145,4.188
96.4,5,923,22,4,3,71.5,3,286612,6.487
41.8,12,858,8,1,1,83.0,1,221210,3.874
101.8,10,1283,7,3,2,73.1,2,188706,7.036
78.1,18,919,13,3,3,60.8,2,116348,5.569
80.0,9,888,18,3,2,67.9,3,148096,6.016
44.0,6,830,18,2,2,85.6,1,180725,3.897
70.8,6,442,23,3,3,85.8,2,297452,5.142
93.8,1,122,26,4,3,64.7,4,146589,6.701
100.7,2,1191,16,4,2,80.8,3,170938,6.679
25.0,13,774,1,1,1,74.4,1,157516,3.14
85.1,15,1250,16,3,2,64.8,2,332873,5.407
58.9,7,1103,22,2,1,91.1,2,377809,3.823
108.1,14,777,29,4,2,74.6,3,209716,7.332
25.3,13,808,16,1,1,97.5,1,149231,3.078
60.4,16,961,23,2,2,68.7,1,108074,4.03
95.2,8,351,1,3,2,83.1,3,179505,8.015
144.0,8,877,13,5,4,49.8,4,244404,9.432
79.9,1,1341,16,3,1,60.9,2,137925,4.717
88.8,13,646,18,3,2,62.5,2,201214,6.161
29.3,4,1519,21,1,1,72.4,0,74698,1.5
105.6,2,469,21,4,3,71.7,3,158452,7.424
83.2,14,477,20,3,3,84.9,3,341774,6.251
101.5,17,833,9,4,3,61.9,3,138626,7.947
36.8,17,257,9,1,1,78.5,0,164253,4.052
91.9,8,962,6,3,2,95.8,2,164853,7.14
32.9,3,851,17,2,2,77.3,3,143227,2.827
133.4,18,364,1,5,4,77.4,4,98235,10.684
59.9,12,1197,8,3,2,64.1,2,160740,4.572
64.8,23,401,18,3,3,91.0,2,112026,5.987
50.5,12,1494,10,2,1,68.5,1,197853,3.093
122.4,9,656,16,4,3,71.2,4,172940,8.858
90.8,18,80,34,3,2,78.1,2,186923,6.418
71.5,1,1359,7,3,2,70.7,2,202363,4.79
111.4,11,630,12,4,3,78.7,4,124893,8.581
125.0,13,554,2,4,3,78.4,4,260376,9.469
93.6,13,308,15,4,3,98.2,3,92225,8.173
84.0,11,155,1,3,1,69.5,2,225566,6.822
41.5,1,990,29,1,1,56.5,1,220944,1.656
98.1,12,994,15,3,2,87.9,3,241759,6.937
103.3,17,542,7,4,3,72.5,4,270965,8.237
99.9,2,863,8,4,3,52.7,3,125333,6.652
113.8,10,527,2,4,3,86.2,3,266761,9.016
126.7,14,1027,2,5,3,75.1,4,220421,9.454
55.8,9,186,36,2,2,69.8,2,75083,4.123
56.9,7,856,16,1,1,63.6,1,238382,3.625
42.6,25,198,2,1,1,94.9,0,150610,5.214
92.3,13,614,14,3,2,86.4,2,293586,6.902
90.6,13,1281,10,3,2,80.6,2,102260,6.612
92.9,7,878,7,3,2,78.9,2,94932,6.976
86.8,9,1454,20,3,2,69.2,3,65042,5.629
88.1,22,1376,25,4,3,79.8,3,179577,6.181
113.5,3,723,13,3,3,79.0,4,116914,8.082
68.9,3,1020,18,2,2,61.9,1,242116,4.047
93.5,6,640,17,3,2,56.9,2,226936,6.212
80.5,4,1183,8,3,2,45.5,2,96214,5.032
110.9,10,1004,18,4,3,84.7,3,219510,7.652
99.8,11,965,1,4,3,72.8,3,198072,7.687
120.9,11,1054,15,5,4,83.0,3,113435,8.538
72.2,12,749,17,3,2,67.5,2,166189,5.121
95.1,9,879,5,3,2,80.1,2,184915,7.216
82.4,21,823,26,3,3,75.0,3,273115,5.905
121.9,15,584,25,5,3,71.9,4,197383,8.763
82.8,20,492,1,2,1,71.6,2,242717,6.758
79.9,8,222,19,2,2,61.4,1,285630,5.315
52.8,12,1104,25,2,1,60.6,2,246798,3.126
134.5,4,82,21,5,3,100.0,5,214428,10.567
83.7,3,1288,13,3,2,57.8,3,197059,5.183
87.8,21,528,9,3,3,86.9,3,223215,7.57
79.3,13,760,25,3,2,55.1,2,50000,5.367
87.7,20,528,20,3,2,50.8,3,190025,5.968
33.1,4,1218,1,2,2,62.6,1,278532,2.492
91.1,14,603,11,3,3,58.6,3,114277,6.85
123.1,18,958,23,4,3,53.4,2,203662,7.649
93.2,20,818,24,3,2,57.0,3,135542,6.069
90.8,1,1020,21,3,2,67.3,3,206660,5.749
35.6,9,511,6,2,1,67.0,2,85266,3.607
108.2,5,80,1,3,2,91.4,3,155815,9.263
100.4,1,900,22,3,1,65.8,2,196141,5.912
51.7,14,561,6,2,2,79.8,2,81695,5.11
69.4,7,545,1,3,2,64.4,2,173551,5.933
74.4,18,988,12,3,2,79.9,2,166509,6.001
25.1,8,1118,33,1,1,100.0,1,200079,1.733
83.3,14,1029,4,3,3,73.4,3,257958,6.114
61.2,15,459,9,2,2,87.8,2,215179,5.801
78.8,6,411,20,4,3,77.6,4,252436,6.332
131.9,13,293,22,4,3,97.6,3,269765,9.451
98.5,16,918,10,4,3,67.6,4,216427,7.207
63.1,13,491,15,3,2,79.1,2,69914,5.858
86.9,6,892,20,3,2,58.0,3,259626,5.327
84.8,4,706,24,3,2,75.1,3,207575,5.826
75.0,18,720,16,2,1,57.2,1,218468,4.62
69.5,16,368,21,3,2,84.9,3,279718,5.802
74.8,12,1417,6,3,2,87.6,2,199232,5.527
118.2,7,1138,20,4,3,68.2,3,166631,7.717
69.0,23,605,24,3,2,73.7,3,186691,5.457
71.4,14,381,14,3,2,69.1,3,132675,5.841
25.0,13,581,10,1,1,78.1,1,161778,2.767
81.8,10,404,24,3,2,61.1,2,196626,5.337
48.7,12,849,1,2,1,71.8,2,198845,3.796
94.0,11,1421,22,3,2,62.0,3,246102,5.76
97.6,19,910,1,3,2,78.2,2,116897,7.576
61.7,8,806,20,2,1,69.7,2,220650,4.088
55.6,14,626,25,2,1,59.6,2,173148,3.542
68.2,1,157,11,2,2,78.3,2,183381,5.621
78.4,10,1319,31,3,2,82.6,2,132683,4.859
29.1,12,384,17,1,1,48.0,1,154839,2.335
113.8,8,980,13,5,3,73.2,4,145123,8.383
59.4,11,499,24,2,2,62.6,2,166867,4.39
58.3,6,407,1,2,1,83.1,1,151994,5.285
98.0,6,475,1,4,3,68.0,3,210481,7.597
118.8,11,828,10,4,3,69.0,3,236251,8.305
65.3,11,925,9,2,2,63.9,1,198332,4.602
119.2,13,163,30,4,2,87.1,3,174256,8.682
106.4,18,629,21,3,2,73.5,3,136530,7.616
129.1,1,365,8,6,3,89.1,5,122435,10.35
38.1,12,521,25,2,1,75.7,2,284723,2.801
65.7,9,1009,15,2,1,66.4,1,254575,3.893
76.2,7,920,8,2,1,75.4,2,188624,5.341
100.3,10,196,28,4,3,74.1,3,197215,7.282
52.4,5,961,19,1,1,79.5,1,150731,3.365
125.0,8,1036,10,5,4,77.4,4,137326,9.384
66.3,5,1105,6,3,2,71.3,2,194029,5.201
78.8,1,835,32,3,2,57.9,2,123043,4.673
83.5,3,831,4,3,2,61.4,2,190633,6.158
81.1,8,861,19,3,2,73.8,3,203622,5.54
68.1,5,980,12,2,1,69.6,1,197187,4.716
113.2,2,830,26,4,3,68.4,3,188923,7.415
154.9,18,471,20,6,4,83.2,5,146790,11.501
116.9,10,775,16,4,3,91.7,3,169002,8.725
100.9,8,477,19,4,3,79.1,4,182104,7.373
39.9,12,610,18,2,2,76.4,2,174707,3.676
106.5,11,935,15,4,3,44.1,3,159194,6.748
91.2,3,305,22,3,2,79.7,3,185238,6.386
69.1,10,601,17,3,2,73.0,2,153425,5.107
96.7,1,1034,17,3,2,66.6,3,201893,6.395
98.8,14,680,20,4,2,73.7,3,103796,7.104
100.5,9,1181,5,4,3,75.6,3,228153,7.341
91.3,3,164,1,3,2,77.2,2,213648,7.38
46.3,16,843,1,2,2,64.4,2,229441,4.333
61.5,1,473,18,2,2,76.7,2,292210,4.005
50.2,12,388,14,2,1,46.2,1,50000,3.999
71.8,12,1002,2,3,2,51.1,2,106281,5.442
34.3,12,922,7,1,1,75.6,0,202224,2.811
104.4,10,863,11,4,3,87.7,3,264182,7.784
90.8,5,783,28,3,2,70.0,2,157391,6.095
73.3,16,1150,25,3,2,85.5,2,307821,4.86
113.4,15,741,30,4,3,75.9,4,150168,7.765
74.2,5,348,26,3,2,71.8,2,240443,5.34
68.1,17,1396,22,3,2,70.5,3,227535,4.48
67.0,1,862,30,2,1,75.1,2,137667,4.217
69.4,10,1254,28,2,2,94.0,2,205045,4.934
79.9,8,1146,18,2,1,87.2,2,204596,5.318
63.8,5,1367,15,2,1,45.8,2,146174,3.602
83.4,5,1169,1,2,1,62.8,2,252973,5.497
101.1,14,1111,18,3,3,73.4,2,245244,6.946
107.3,20,700,12,3,2,76.2,2,210092,7.801
67.9,12,80,24,3,2,100.0,2,208273,6.181
83.3,13,978,21,3,2,71.2,3,82103,6.271
86.1,9,768,20,3,2,65.7,2,178205,5.813
124.8,6,898,27,4,3,73.9,3,194429,8.139
74.2,18,505,19,2,1,96.8,2,145941,6.156
46.3,3,690,14,1,1,58.2,1,141983,3.265
103.8,18,880,3,3,2,73.0,3,134424,7.91
25.0,18,637,7,1,1,75.5,1,153109,2.948
122.1,13,844,9,4,3,84.8,3,306369,8.726
78.0,11,534,5,2,1,74.0,1,204274,5.76
79.6,10,692,8,3,3,79.9,3,177772,6.805
59.1,8,674,24,2,1,71.6,2,123731,4.193
83.8,17,1216,25,4,3,69.8,3,120373,5.871
93.0,2,642,11,4,4,95.8,3,228939,7.316
124.5,19,648,22,4,3,75.2,3,216206,8.865
76.3,8,746,20,3,3,81.3,2,116561,5.6
120.7,7,347,16,4,3,67.9,3,170715,8.552
83.5,1,496,14,3,2,45.0,3,196673,5.175
88.1,10,646,12,3,2,61.3,3,126362,6.516
62.9,6,184,5,3,2,97.8,2,150683,5.995
86.3,5,1231,12,3,2,58.3,3,130071,5.713
102.4,7,627,14,3,2,73.6,3,107159,7.213
57.9,4,159,32,2,2,61.8,1,226658,3.338
57.0,4,964,6,1,1,88.3,0,266654,4.166
61.0,17,858,30,2,1,78.8,2,201748,4.01
112.6,15,626,28,4,3,74.9,3,257084,7.81
116.7,8,1191,1,5,4,62.0,4,220734,8.085
28.0,8,530,17,1,1,68.2,0,189158,2.148
87.7,8,1357,12,3,2,86.9,3,263767,6.167
83.7,10,267,18,3,2,57.7,2,153103,5.926
107.8,11,573,17,4,2,74.5,3,111449,7.754
136.8,12,928,18,5,4,69.6,4,167866,9.536
70.7,14,828,29,2,1,76.3,1,120720,4.821
97.4,8,249,4,3,2,59.8,1,299228,6.83
82.7,7,718,13,3,2,71.8,2,200506,5.906
71.8,8,282,6,3,2,85.6,3,121057,6.659
93.7,4,1166,16,4,3,90.1,3,167956,7.135
73.0,12,427,14,3,3,77.6,3,122313,6.184
68.7,2,580,16,2,1,69.9,2,203787,4.755
78.2,6,612,15,3,2,73.6,2,188337,5.747
97.2,12,827,20,4,3,65.7,3,153037,6.674
52.3,18,957,14,3,2,70.8,3,171025,4.706
106.5,14,261,21,4,2,63.8,4,219982,7.679
89.4,9,809,6,3,2,83.1,3,162690,7.034
64.1,12,997,15,2,2,49.1,2,84285,4.317
110.2,3,700,12,4,3,68.1,3,264470,7.714
107.6,14,194,12,3,2,62.0,3,288984,7.93
166.5,10,843,29,6,4,73.5,5,195788,11.18
125.2,22,718,18,5,4,76.5,4,271078,9.177
61.7,15,707,23,2,1,80.5,1,225214,4.143
122.1,11,881,9,4,3,80.8,3,99067,8.956
87.2,7,922,19,4,3,73.4,4,104320,6.127
114.1,9,431,13,4,3,85.6,4,159197,8.729
117.2,2,1078,27,5,3,83.9,4,156941,7.858
96.2,11,666,3,4,3,72.4,3,275135,7.396
79.4,18,552,13,4,3,58.2,3,239328,6.208
42.3,5,941,36,1,1,69.9,1,141046,1.76
69.5,2,888,19,2,2,58.8,2,218732,4.133
122.6,7,737,23,5,3,79.1,4,121015,8.835
62.7,6,135,20,2,2,88.0,1,136184,5.369
115.2,12,307,15,3,2,78.2,2,232392,8.141
55.0,5,533,5,2,2,72.0,2,227726,4.697
116.6,7,1610,8,4,3,63.3,3,143283,7.71
45.4,8,1319,1,2,2,74.2,2,145254,3.661
65.6,10,1178,2,2,1,79.7,1,270995,4.773
61.0,15,471,22,3,3,49.4,3,190085,4.612
124.8,16,526,1,5,4,47.0,4,174180,9.554
127.3,12,1162,12,5,3,95.6,4,132086,9.445
84.2,14,734,17,4,3,61.5,4,238727,6.512
124.4,16,675,12,4,3,82.6,4,186935,9.46
85.3,6,304,27,3,2,76.9,3,201508,6.308
81.3,18,80,22,3,2,59.1,2,238284,5.921
98.8,17,1277,19,4,3,58.4,3,161946,6.514
68.6,8,595,29,2,2,54.1,2,218535,3.837
42.9,11,385,15,2,1,98.6,2,176197,4.45
47.8,16,359,17,1,1,58.3,0,150442,3.471
78.6,18,760,15,3,2,70.4,3,251797,5.846
86.8,1,250,17,4,3,65.1,3,192949,6.185
72.6,6,767,10,2,1,69.5,2,171699,5.09
95.3,7,886,25,3,2,70.8,3,247576,6.03
65.1,1,556,31,2,1,91.2,2,196600,4.415
78.8,11,692,29,3,2,74.3,2,233006,5.362
83.5,16,473,16,4,3,85.8,4,222227,7.174
102.1,7,304,12,3,2,83.3,3,71244,8.175
120.2,23,630,5,5,4,71.1,4,174812,9.54
25.0,10,1244,21,1,1,68.2,1,197568,1.5
56.1,13,781,25,2,2,67.0,1,253074,3.702
80.7,8,195,20,3,2,61.5,3,150651,5.96
87.9,7,1130,17,3,2,65.5,3,270069,5.376
102.3,5,905,12,3,2,54.1,2,129480,6.708
81.6,14,439,11,3,2,66.3,2,147869,6.462
65.7,21,374,9,2,2,66.7,1,107232,5.535
87.7,8,804,7,3,2,77.2,3,220091,6.969
94.7,1,459,1,3,2,87.1,3,236451,7.588
101.9,12,1272,5,3,1,65.7,3,163050,6.891
89.9,7,362,21,3,2,95.5,2,268465,6.52
90.6,12,859,19,4,3,74.9,4,103814,7.157
74.9,12,419,6,3,2,74.0,3,107745,6.598
67.0,14,398,20,3,2,92.0,2,283803,5.91
87.6,12,1195,8,3,2,69.1,2,112898,6.429
105.7,5,1044,5,4,3,82.4,3,139034,7.974
66.4,14,978,14,2,1,85.8,3,166108,5.483
150.9,8,746,15,5,3,98.1,4,176712,11.34
100.7,14,1319,12,4,2,79.6,4,239970,6.977
95.1,20,743,19,4,3,64.4,3,70749,7.521
116.0,3,579,1,4,3,89.0,4,128656,9.235
96.4,16,606,25,4,2,85.2,4,187125,7.111
85.2,11,1135,22,4,2,80.3,3,113758,6.053
64.6,12,620,10,2,1,78.1,1,273487,4.93
74.9,3,407,13,3,2,69.9,3,192693,6.042
71.5,11,1109,28,3,2,89.2,3,182831,5.18
86.7,17,518,15,3,2,62.3,3,147525,6.478
46.9,6,868,25,1,1,53.6,1,130302,2.38
112.8,23,1134,24,4,3,71.2,3,84816,8.145
122.4,14,1071,22,4,3,70.0,4,162316,8.434
85.6,4,890,21,2,1,94.9,1,188280,6.21
90.6,20,220,13,4,3,97.4,3,172337,8.486
85.0,11,826,1,3,2,45.3,2,105160,6.286
71.7,11,705,10,2,1,75.2,2,269170,4.961
44.0,1,161,13,2,1,79.8,0,99617,3.984
92.4,29,929,11,4,3,57.9,4,237015,7.301
63.8,10,1734,25,2,2,69.1,2,148619,3.393
96.0,7,447,11,3,2,80.4,2,130103,7.316
51.7,12,680,16,2,1,57.0,1,243593,3.461
121.1,6,422,17,4,3,73.2,4,250660,8.444
98.0,14,389,6,4,3,92.2,3,311989,8.269
74.7,11,424,17,3,2,63.4,3,100541,5.791
73.7,5,509,14,2,2,69.7,2,357341,5.301
63.6,12,1307,17,3,2,62.2,2,173513,4.542
93.5,1,572,1,3,2,71.9,2,247647,6.849
96.3,16,80,10,3,2,73.0,3,151576,7.8
125.9,15,1237,14,5,4,82.5,4,201575,9.127
119.7,7,1084,23,5,3,68.5,3,81190,7.819
66.6,15,922,6,3,2,91.0,2,103728,6.155
75.1,4,266,26,3,2,65.2,2,333353,4.925
46.9,8,821,31,2,1,82.7,2,188294,3.195
67.6,5,1254,23,2,1,75.4,2,202869,4.297
110.7,20,260,30,4,3,72.5,3,205715,7.598
58.5,3,847,6,1,1,88.7,0,120091,4.662
115.5,10,1169,17,5,4,90.9,4,146580,8.236
103.2,1,839,35,4,3,88.2,3,204340,6.783
81.5,27,328,12,3,1,82.6,2,50000,7.102
28.9,16,492,5,1,1,62.9,1,169686,3.265
76.1,1,384,13,3,2,62.5,2,244557,5.218
83.0,7,546,30,4,3,85.4,3,159288,6.078
118.1,4,345,36,4,3,73.8,3,79395,7.77
60.9,1,1258,19,2,1,79.3,2,172504,3.901
130.3,5,769,20,4,3,64.6,4,277065,8.47
76.3,1,340,15,3,2,83.5,3,254329,5.89
80.0,6,972,14,2,2,84.4,2,193843,5.697
128.8,11,631,23,5,4,87.4,4,50000,9.579
90.6,6,790,2,3,2,79.0,3,238126,6.888
110.6,2,1050,8,4,3,77.6,3,80949,8.224
52.1,6,1060,20,2,2,82.7,1,260899,3.19
75.5,5,576,24,3,2,67.6,3,252297,4.867
76.2,9,628,14,2,1,84.5,2,149388,5.709
115.1,1,437,14,4,2,89.3,3,264612,8.269
94.0,11,357,17,4,3,67.1,3,134542,7.344
55.0,12,80,26,2,1,65.9,2,87217,4.57
86.1,16,1015,11,3,2,74.4,3,198381,6.041
60.8,17,716,24,2,1,85.5,2,258131,4.587
64.9,2,80,18,2,1,49.0,2,144690,4.617
58.0,18,247,26,2,2,54.3,2,280275,3.982
86.3,8,603,14,2,2,92.1,1,192219,6.561
38.4,3,645,1,2,1,78.5,2,145963,3.707
91.9,6,958,15,4,3,70.3,3,167193,6.756
122.8,16,844,10,4,3,91.6,3,241508,9.303
42.1,1,326,11,2,1,85.1,1,234188,3.727
84.6,11,1420,27,2,2,65.9,1,135919,4.978
91.0,2,670,12,3,2,76.2,2,157618,6.339
46.4,19,644,14,2,1,55.4,1,82510,3.815
80.7,5,796,16,3,2,77.7,2,181790,5.758
98.7,12,80,23,3,2,69.4,2,102161,6.907
68.5,12,605,5,4,3,78.8,3,290897,6.088
129.8,11,410,27,4,3,49.1,3,226508,8.002
88.5,16,1146,8,3,2,99.9,3,162002,7.617
57.9,7,632,11,2,1,70.5,2,213569,4.191
89.7,15,330,12,4,3,78.5,3,270431,7.033
106.7,12,625,12,4,3,68.1,4,274292,7.823
93.1,11,961,8,4,3,77.6,3,289854,6.692
68.3,12,376,27,3,2,77.7,2,87102,5.331
115.6,5,272,10,4,3,80.9,3,214662,8.647
97.4,16,1149,22,4,3,86.2,3,221191,7.163
69.9,15,1163,17,3,2,81.0,2,105358,5.548
74.8,1,1736,1,3,2,84.8,2,211332,5.319
92.9,9,877,16,3,2,57.6,3,98544,6.274
117.7,10,373,13,4,3,73.4,3,106970,8.708
110.3,21,849,18,4,3,64.6,4,172763,8.033
55.3,1,1563,14,2,1,78.5,2,230816,3.483
123.7,8,80,11,4,3,84.5,3,154205,9.294
25.0,6,272,35,1,1,43.5,1,127789,1.5
54.6,3,780,12,2,1,62.3,2,156739,4.023
81.8,7,190,28,3,2,71.9,2,347748,5.617
112.0,14,937,22,4,3,77.7,2,209431,7.849
49.8,19,873,14,2,1,76.5,2,197669,4.148
100.1,3,925,9,4,4,81.9,4,173522,7.695
74.7,18,753,14,2,1,71.6,2,122616,5.66
66.9,25,322,19,3,2,68.2,2,153422,5.742
48.7,10,959,16,2,2,78.7,2,187173,3.944
70.2,4,1098,24,2,1,64.9,1,130459,4.299
90.2,7,757,30,3,2,100.0,2,163026,6.308
95.5,6,357,22,3,2,86.6,3,143046,7.077
106.5,7,827,23,3,2,79.9,2,137330,7.25
104.8,1,870,25,4,2,90.3,3,259487,7.245
93.1,10,1119,1,3,2,68.7,2,210758,6.692
77.8,12,1164,27,3,2,77.7,3,181655,4.954
68.9,6,561,12,2,1,63.4,1,206251,4.819
126.9,15,685,11,4,3,65.6,3,153440,9.107
101.1,12,821,15,3,2,62.2,2,206304,6.726
77.9,2,1260,27,3,1,89.2,2,181093,5.084
103.5,1,611,27,4,3,85.5,2,248977,7.107
74.1,1,822,25,3,2,80.4,2,182096,5.058
69.6,16,326,25,2,1,70.9,1,238315,4.876
72.7,10,375,7,2,1,71.2,1,58795,5.624
57.0,14,1471,17,2,1,81.2,2,249171,3.747
98.2,14,509,2,4,2,81.5,3,138894,8.283
88.2,11,524,12,3,2,68.9,2,303908,6.483
101.5,1,1124,30,4,3,79.7,3,182897,6.32
72.2,10,833,1,3,2,64.7,3,151053,5.85
70.7,11,429,15,3,3,65.8,2,226565,5.534
86.9,4,865,21,3,2,64.4,1,73294,5.706
50.9,3,1651,6,2,1,79.8,2,134554,3.69
87.1,5,759,13,4,3,76.1,3,55542,6.797
73.4,14,213,18,3,2,73.6,2,172820,5.647
77.4,17,607,14,3,2,78.6,2,163534,6.35
56.2,7,730,25,2,1,90.3,2,147394,4.325
96.5,5,1159,22,4,3,90.3,3,185404,6.855
71.3,9,1113,3,3,2,92.4,2,139010,6.08
136.1,1,668,35,5,3,62.1,4,252066,8.367
139.6,5,80,30,5,4,88.2,4,208907,10.188
81.5,11,102,12,4,3,86.3,3,99828,7.459
108.7,8,80,23,4,3,84.6,3,223986,8.302
56.7,11,799,25,2,1,66.2,2,328230,3.371
53.3,15,1013,17,2,2,72.4,2,257158,4.171
70.7,8,764,13,3,2,75.0,3,136174,5.836
97.5,14,1406,20,4,3,81.9,3,112641,6.98
73.3,10,1340,25,3,2,85.8,2,74595,4.951
99.2,12,1562,23,4,2,72.9,3,50000,6.503
90.2,16,348,20,3,2,87.5,2,211292,7.067
119.6,4,98,11,5,4,80.6,4,162621,9.196
74.3,20,405,31,3,2,91.0,3,87749,6.23
87.7,7,1453,31,3,2,87.6,2,264118,4.96
111.6,9,877,24,4,3,94.3,3,279619,7.63
110.3,5,887,21,5,3,63.8,4,227354,6.977
38.7,6,932,11,2,1,68.5,1,119542,3.051
49.2,8,447,20,1,1,87.9,1,82831,4.627
97.7,13,707,7,3,2,77.6,3,111296,7.4
123.6,8,889,9,5,4,83.2,4,258293,9.222
89.1,16,693,9,3,2,78.8,3,283984,6.561
55.7,10,578,13,2,1,72.9,1,120366,4.317
49.2,17,396,8,1,1,85.3,0,158225,4.717
128.5,20,1150,14,4,3,44.3,3,50000,8.454
36.4,12,938,13,1,1,72.3,1,210759,2.643
105.4,16,1011,7,4,3,71.9,3,137539,7.875
58.9,5,239,16,2,1,63.8,1,191838,4.234
76.7,5,1095,9,3,2,75.1,2,119340,5.594
72.0,8,741,7,2,1,94.3,2,184373,5.989
88.8,9,645,11,3,2,89.6,2,209646,6.896
88.2,10,315,16,3,2,48.3,3,156982,6.128
54.3,10,940,20,2,1,73.1,1,158422,3.801
80.9,8,849,12,2,1,85.6,2,178169,6.063
74.6,3,1031,24,3,2,81.8,2,229056,4.895
99.8,4,612,24,3,2,65.0,3,245610,6.326
53.9,14,915,12,2,2,61.3,1,246670,3.967
63.5,16,621,13,2,1,87.1,2,237219,5.323
109.2,6,1119,10,4,3,55.9,3,191050,7.17
96.2,13,358,6,3,2,81.3,2,164871,7.83
114.2,3,677,13,4,3,72.5,3,212489,7.881
98.7,17,844,20,3,2,93.2,4,182114,7.491
59.6,5,1035,10,2,1,77.5,1,266470,3.997
87.6,22,1143,3,3,2,70.0,2,210096,6.683
58.2,3,951,1,3,2,83.1,2,228420,5.119
100.3,8,1027,20,4,2,86.7,3,50343,7.327
64.8,17,1130,19,3,2,76.5,3,267591,4.794
69.2,11,296,8,2,1,62.7,1,184389,5.372
60.9,6,80,32,3,2,69.9,2,187487,4.524
81.1,25,432,13,3,2,48.6,2,152104,6.216
131.7,9,616,5,5,3,67.2,4,192038,9.629
109.0,5,245,21,4,3,85.8,4,247897,8.088
54.1,4,561,37,2,2,82.4,1,178652,3.571
64.6,1,616,1,2,2,84.9,2,50000,5.899
80.9,3,458,12,3,2,77.0,2,235434,6.069
89.7,7,544,14,4,3,86.3,2,65874,7.418
89.2,1,549,9,3,2,89.5,2,137281,6.813
115.5,3,487,20,3,2,91.7,3,175053,8.37
93.2,13,80,9,3,2,79.2,3,183783,7.572
45.1,13,186,26,2,1,96.2,2,212317,4.656
82.5,3,505,13,3,3,60.6,3,212288,5.86
99.8,11,601,22,3,2,66.8,2,211700,6.452
92.4,9,1262,9,3,2,71.1,3,192210,6.306
79.2,9,857,17,3,2,81.6,2,183021,5.792
50.5,3,584,27,2,1,84.5,2,324435,3.281
107.2,7,643,11,4,3,66.0,4,223884,7.732
25.0,2,593,16,1,1,63.2,1,166166,1.852
57.2,5,1318,39,2,1,63.5,2,213940,2.355
55.4,11,481,4,2,1,59.8,1,273210,3.907
120.0,19,796,1,5,3,64.0,4,249990,9.253
115.0,19,1349,6,4,3,81.3,3,74392,8.665
43.4,15,1066,15,2,1,54.3,1,206726,2.511
88.9,9,1315,10,3,2,84.4,2,128002,6.3
120.5,8,296,6,5,4,70.9,4,280867,9.187
100.4,9,388,14,4,3,85.1,3,116943,8.126
72.8,4,890,20,2,1,88.2,2,180626,5.024
126.5,3,309,26,4,3,78.1,3,191764,8.631
75.9,12,136,15,4,3,67.9,3,133569,6.516
122.0,13,257,15,4,2,79.5,3,202575,9.225
67.2,7,783,13,3,2,68.8,3,231352,4.997
90.0,9,1238,15,3,2,70.1,3,182917,6.353
80.0,13,785,22,3,2,87.8,3,101602,6.375
117.3,13,1037,10,4,2,83.0,3,158202,8.628
90.9,1,728,7,4,3,80.6,3,169886,7.169
49.3,1,686,8,1,1,62.8,1,203784,3.392
74.5,11,1108,19,3,2,69.3,2,168369,4.92
103.3,14,590,22,4,3,61.6,3,226474,7.154
92.2,11,748,18,3,2,60.0,2,167227,6.386
100.4,15,927,26,4,2,88.7,4,263464,7.362
129.8,16,531,8,4,3,67.7,4,296667,9.593
108.9,6,951,22,3,2,76.4,2,87411,7.368
97.9,1,647,16,4,3,73.9,3,116624,7.302
79.6,8,80,8,3,2,81.8,2,153334,6.869
54.1,14,1301,18,3,2,58.9,2,167218,3.63
66.9,2,655,6,2,1,98.0,2,232218,5.655
49.2,18,965,7,2,2,65.7,2,232904,4.287
112.1,1,942,34,4,3,78.2,4,152537,6.86
35.2,7,802,9,1,1,67.8,1,192029,2.718
81.6,8,767,29,2,2,69.6,2,224596,5.209
91.5,7,551,26,4,3,81.0,4,152735,6.835
109.0,6,618,1,4,3,60.7,3,128768,7.882
89.2,10,369,38,3,1,84.6,3,159266,6.353
50.7,3,593,20,2,2,76.7,3,250072,3.632
95.9,13,918,13,4,3,74.5,3,198954,6.968
82.7,16,586,22,3,2,90.1,2,84650,6.342
65.4,1,1276,17,3,2,74.2,2,138887,4.675
109.0,1,1076,19,4,3,72.5,3,60841,7.246
68.8,7,760,12,2,1,58.5,2,141574,4.711
141.5,22,524,3,6,4,82.8,4,74542,11.81
68.3,9,586,13,3,2,80.2,2,289347,5.513
81.5,16,564,5,3,2,91.1,2,277693,7.367
106.8,8,590,17,3,2,90.7,2,124239,8.067
101.4,10,1465,26,3,3,42.6,3,105571,5.776
94.0,11,642,16,3,2,80.3,2,226900,6.819
68.6,12,1459,30,2,1,77.1,2,237889,3.955
91.4,11,617,16,2,2,81.5,1,114197,6.752
125.4,20,979,18,4,3,91.3,3,86513,9.362
106.4,7,392,30,4,3,86.3,3,192205,7.575
74.5,17,609,6,3,2,95.3,2,125751,7.14
